,season,team,identifier,name,unique_name,key_cricinfo,batting_style,player_type,bowling_style
755,2012,Pune Warriors,3a60e0b5,WD Parnell,WD Parnell,265564,Left hand Bat,Bowler,Left arm Medium fast
756,2012,Pune Warriors,1c17e270,RV Uthappa,RV Uthappa,35582,Right hand Bat,Batter,Right arm Medium
757,2012,Pune Warriors,9b4935c8,CJ Ferguson,CJ Ferguson,5236,Right hand Bat,Middle order Batter,Right arm Medium
758,2012,Pune Warriors,30a45b23,SPD Smith,SPD Smith,267192,Right hand Bat,Middle order Batter,Legbreak Googly
759,2012,Pune Warriors,f846de6a,MN Samuels,MN Samuels,52983,Right hand Bat,Top order Batter,Right arm Offbreak
760,2012,Pune Warriors,2e81a32d,B Kumar,B Kumar,326016,Right hand Bat,Bowler,Right arm Medium
761,2012,Pune Warriors,abfeb126,M Kartik,M Kartik,30049,Left hand Bat,Bowler,Slow Left arm Orthodox
762,2012,Pune Warriors,5d9a1a73,R Sharma,R Sharma,272994,Right hand Bat,Bowler,Legbreak Googly
763,2012,Pune Warriors,66b30f71,AB Dinda,AB Dinda,227712,Right hand Bat,Bowler,Right arm Medium fast
764,2012,Kings XI Punjab,2b6e6dec,AC Gilchrist,AC Gilchrist,5390,Left hand Bat,Wicketkeeper Batter,NA
765,2012,Kings XI Punjab,25eeb281,PC Valthaty,PC Valthaty,35630,Right hand Bat,Batter,Right arm Medium
766,2012,Kings XI Punjab,508a1ea7,SE Marsh,SE Marsh,6683,Left hand Bat,Top order Batter,Slow Left arm Orthodox
767,2012,Kings XI Punjab,a45a5e8d,AM Nayar,AM Nayar,32091,Left hand Bat,Allrounder,Right arm Medium
768,2012,Kings XI Punjab,fd835ab3,DJ Hussey,DJ Hussey,5766,Right hand Bat,Allrounder,Right arm Offbreak
769,2012,Kings XI Punjab,c3a96caf,Mandeep Singh,Mandeep Singh,398506,Right hand Bat,Allrounder,Right arm Medium
770,2012,Kings XI Punjab,c18496e1,Bipul Sharma,Bipul Sharma,35928,Left hand Bat,Allrounder,Slow Left arm Orthodox
771,2012,Kings XI Punjab,98ae73b1,PP Chawla,PP Chawla,32966,Left hand Bat,Bowling Allrounder,Legbreak
772,2012,Kings XI Punjab,808f425a,JP Faulkner,JP Faulkner,270484,Right hand Bat,Bowling Allrounder,Left arm Fast medium
773,2012,Kings XI Punjab,e938e1bc,P Kumar,P Kumar,30732,Right hand Bat,Bowler,Right arm Medium
774,2012,Kings XI Punjab,2a72fd4f,Harmeet Singh,Harmeet Singh,391128,Right hand Bat,Bowler,Right arm Medium
775,2012,Rajasthan Royals,0184dc35,R Dravid,R Dravid,28114,Right hand Bat,Top order Batter,Right arm Offbreak
776,2012,Rajasthan Royals,29e95537,AM Rahane,AM Rahane,277916,Right hand Bat,Top order Batter,Right arm Medium
777,2012,Rajasthan Royals,8291f939,AL Menaria,AL Menaria,371150,Left hand Bat,Allrounder,Slow Left arm Orthodox
778,2012,Rajasthan Royals,b57f8a9a,BJ Hodge,BJ Hodge,5674,Right hand Bat,Top order Batter,Right arm Offbreak
779,2012,Rajasthan Royals,7bf96684,OA Shah,OA Shah,20123,Right hand Bat,Batter,Right arm Offbreak
780,2012,Rajasthan Royals,557153ca,KK Cooper,KK Cooper,371814,Right hand Bat,Allrounder,Right arm Medium
781,2012,Rajasthan Royals,7c503806,J Botha,J Botha,44149,Right hand Bat,Allrounder,Right arm Offbreak
782,2012,Rajasthan Royals,29d72eb2,AA Chavan,AA Chavan,337913,Left hand Bat,Batter,Slow Left arm Orthodox
783,2012,Rajasthan Royals,541f85c9,SP Goswami,SP Goswami,302579,Left hand Bat,Wicketkeeper Batter,NA
784,2012,Rajasthan Royals,5b040b81,A Singh,A Singh,26789,Right hand Bat,Bowler,Right arm Medium fast
785,2012,Rajasthan Royals,3d7e087f,SK Trivedi,SK Trivedi,35353,Right hand Bat,Bowler,Right arm Medium
786,2012,Deccan Chargers,39f82db3,DJ Harris,DJ Harris,5583,Right hand Bat,NA,Right arm Medium
787,2012,Deccan Chargers,0a476045,S Dhawan,S Dhawan,28235,Left hand Bat,Opening Batter,Right arm Offbreak
788,2012,Deccan Chargers,b5da6c24,PA Patel,PA Patel,32242,Left hand Bat,Wicketkeeper Batter,NA
789,2012,Deccan Chargers,d0513f63,CL White,CL White,8291,Right hand Bat,Middle order Batter,Legbreak Googly
790,2012,Deccan Chargers,5451a2c1,B Chipli,B Chipli,27685,Right hand Bat,Batter,Right arm Medium
791,2012,Deccan Chargers,2a2e6343,DT Christian,DT Christian,4864,Right hand Bat,Allrounder,Right arm Fast medium
792,2012,Deccan Chargers,ae78bc32,MS Gony,MS Gony,317293,Right hand Bat,Bowler,Right arm Medium
793,2012,Deccan Chargers,b720a5d6,DB Ravi Teja,DB Ravi Teja,237701,Right hand Bat,Batter,Legbreak Googly
794,2012,Deccan Chargers,24d94623,Ankit Sharma,Ankit Sharma,422992,Left hand Bat,Bowler,Slow Left arm Orthodox
795,2012,Deccan Chargers,8fd1a8f5,DW Steyn,DW Steyn,47492,Right hand Bat,Bowler,Right arm Fast
796,2012,Deccan Chargers,2f3817ce,TP Sudhindra,TP Sudhindra,34139,Left hand Bat,NA,Right arm Fast
797,2012,Delhi Daredevils,2e9fdf9b,DAJ Bracewell,DAJ Bracewell,362541,Right hand Bat,Bowler,Right arm Fast medium
798,2012,Royal Challengers Bangalore,16043342,AB McDonald,AB McDonald,6553,Right hand Bat,Allrounder,Right arm Fast medium
799,2012,Royal Challengers Bangalore,d4f9dbd4,CA Pujara,CA Pujara,32540,Right hand Bat,Top order Batter,Legbreak
800,2012,Royal Challengers Bangalore,ba607b88,V Kohli,V Kohli,253802,Right hand Bat,Top order Batter,Right arm Medium
801,2012,Royal Challengers Bangalore,c4487b84,AB de Villiers,AB de Villiers,44936,Right hand Bat,Wicketkeeper Batter,NA
802,2012,Royal Challengers Bangalore,709b0bac,SS Tiwary,SS Tiwary,35390,Left hand Bat,Top order Batter,NA
803,2012,Royal Challengers Bangalore,00ea847a,MA Agarwal,MA Agarwal,398438,Right hand Bat,Batter,Right arm Offbreak
804,2012,Royal Challengers Bangalore,d7c6af50,DL Vettori,DL Vettori,38710,Left hand Bat,Allrounder,Slow Left arm Orthodox
805,2012,Royal Challengers Bangalore,41eb4a4f,R Vinay Kumar,R Vinay Kumar,35731,Right hand Bat,Bowler,Right arm Medium
806,2012,Royal Challengers Bangalore,f986ca1a,HV Patel,HV Patel,390481,Right hand Bat,Bowler,Right arm Medium
807,2012,Royal Challengers Bangalore,91a4a398,Z Khan,Z Khan,30102,Right hand Bat,Bowler,Left arm Fast medium
808,2012,Royal Challengers Bangalore,4ba44e19,M Muralitharan,M Muralitharan,49636,Right hand Bat,Bowler,Right arm Offbreak
809,2012,Kings XI Punjab,3edb58fc,AD Mascarenhas,AD Mascarenhas,16932,Right hand Bat,Allrounder,Right arm Fast medium
810,2012,Pune Warriors,91ffa6c6,JD Ryder,JD Ryder,38373,Left hand Bat,Allrounder,Right arm Medium
811,2012,Pune Warriors,96fd40ae,A Nehra,A Nehra,31820,Right hand Bat,Bowler,Left arm Medium fast
812,2012,Kolkata Knight Riders,9d430b40,SP Narine,SP Narine,230558,Left hand Bat,Bowling Allrounder,Right arm Offbreak
813,2012,Deccan Chargers,6b71e6cf,KC Sangakkara,KC Sangakkara,50710,Left hand Bat,Wicketkeeper Batter,NA
814,2012,Deccan Chargers,6b19d823,A Mishra,A Mishra,31107,Right hand Bat,Bowler,Legbreak
815,2012,Deccan Chargers,d2340a43,Anand Rajan,Anand Rajan,26797,Right hand Bat,Bowler,Right arm Medium
816,2012,Mumbai Indians,aaa1b522,TL Suman,TL Suman,34281,Right hand Bat,Batter,Right arm Offbreak
817,2012,Kolkata Knight Riders,5afd4539,MS Bisla,MS Bisla,27280,Right hand Bat,Wicketkeeper,NA
818,2012,Kolkata Knight Riders,4ec07775,RN ten Doeschate,RN ten Doeschate,47660,Right hand Bat,Allrounder,Right arm Medium fast
819,2012,Kolkata Knight Riders,7dc35884,Shakib Al Hasan,Shakib Al Hasan,56143,Left hand Bat,Allrounder,Slow Left arm Orthodox
820,2012,Kolkata Knight Riders,b2b50355,L Balaji,L Balaji,26829,Right hand Bat,Bowler,Right arm Medium fast
821,2012,Royal Challengers Bangalore,db584dad,CH Gayle,CH Gayle,51880,Left hand Bat,Allrounder,Right arm Offbreak
822,2012,Delhi Daredevils,39f01cdb,KP Pietersen,KP Pietersen,19296,Right hand Bat,Top order Batter,Right arm Offbreak
823,2012,Delhi Daredevils,d18f9182,DPMD Jayawardene,DPMD Jayawardene,49289,Right hand Bat,Batter,Right arm Medium
824,2012,Rajasthan Royals,f708a0bc,GB Hogg,GB Hogg,5681,Left hand Bat,Allrounder,Left arm Wrist spin
825,2012,Royal Challengers Bangalore,7d3720ba,RR Bhatkal,RR Bhatkal,27150,Right hand Bat,Allrounder,Right arm Medium
826,2012,Kings XI Punjab,1a0c3177,P Awana,P Awana,323131,Right hand Bat,Bowler,Right arm Medium
827,2012,Pune Warriors,896d78ad,AD Mathews,AD Mathews,49764,Right hand Bat,Allrounder,Right arm Medium
828,2012,Pune Warriors,c42aaf71,M Manhas,M Manhas,31001,Right hand Bat,Allrounder,Right arm Offbreak
829,2012,Chennai Super Kings,469ea22b,KMDN Kulasekara,KMDN Kulasekara,49535,Right hand Bat,Bowler,Right arm Fast medium
830,2012,Chennai Super Kings,93a17209,VY Mahesh,VY Mahesh,31732,Right hand Bat,Allrounder,Right arm Medium fast
831,2012,Kings XI Punjab,2728e7e9,P Dogra,P Dogra,28160,Right hand Bat,Batter,Legbreak
832,2012,Kings XI Punjab,dc4686e6,BA Bhatt,BA Bhatt,433410,Left hand Bat,Bowler,Slow Left arm Orthodox
833,2012,Kolkata Knight Riders,1e66c162,JD Unadkat,JD Unadkat,390484,Right hand Bat,Bowler,Left arm Medium
834,2012,Rajasthan Royals,e32d22f6,Pankaj Singh,Pankaj Singh,32973,Right hand Bat,Bowler,Right arm Medium fast
835,2012,Royal Challengers Bangalore,d84378a4,M Kaif,M Kaif,29990,Right hand Bat,Batter,Right arm Offbreak
836,2012,Royal Challengers Bangalore,957532de,S Aravind,S Aravind,290632,Left hand Bat,Bowler,Left arm Medium fast
837,2012,Delhi Daredevils,b61a3e1a,LRPL Taylor,LRPL Taylor,38699,Right hand Bat,Middle order Batter,Right arm Offbreak
838,2012,Delhi Daredevils,fa463154,AB Agarkar,AB Agarkar,26184,Right hand Bat,Bowler,Right arm Fast
839,2012,Mumbai Indians,a84468fe,DJ Jacobs,DJ Jacobs,45782,Right hand Bat,Wicketkeeper Batter,NA
840,2012,Mumbai Indians,94eac556,CJ McKay,CJ McKay,6903,Right hand Bat,Bowler,Right arm Fast medium
841,2012,Mumbai Indians,c3d1402f,RP Singh,RP Singh,35280,Right hand Bat,Bowler,Left arm Fast medium
842,2012,Deccan Chargers,2e8994e7,JP Duminy,JP Duminy,44932,Left hand Bat,Batting Allrounder,Right arm Offbreak
843,2012,Deccan Chargers,c9cac448,T Mishra,T Mishra,24790,Right hand Bat,Middle order Batter,Right arm Fast medium
844,2012,Deccan Chargers,2815fe50,AA Jhunjhunwala,AA Jhunjhunwala,29702,Right hand Bat,Batter,Right arm Offbreak
845,2012,Rajasthan Royals,063b3673,DH Yagnik,DH Yagnik,36071,Left hand Bat,Wicketkeeper,NA
846,2012,Royal Challengers Bangalore,5bdcdb72,TM Dilshan,TM Dilshan,48472,Right hand Bat,Allrounder,Right arm Offbreak
847,2012,Royal Challengers Bangalore,d92e42f5,KP Appanna,KP Appanna,269170,Right hand Bat,NA,Slow Left arm Orthodox
848,2012,Chennai Super Kings,fe11caa6,WP Saha,WP Saha,279810,Right hand Bat,Wicketkeeper Batter,NA
849,2012,Deccan Chargers,d718440b,V Pratap Singh,V Pratap Singh,528967,Right hand Bat,NA,Right arm Medium
850,2012,Kings XI Punjab,addbde6c,N Saini,N Saini,274785,Right hand Bat,NA,NA
851,2012,Kings XI Punjab,d67d5f00,DA Miller,DA Miller,321777,Left hand Bat,Middle order Batter,Right arm Offbreak
852,2012,Kings XI Punjab,9a158001,Azhar Mahmood,Azhar Mahmood,39024,Right hand Bat,Bowling Allrounder,Right arm Fast medium
853,2012,Royal Challengers Bangalore,7daedf2f,KB Arun Karthik,KB Arun Karthik,319745,Right hand Bat,Wicketkeeper Batter,NA
854,2012,Delhi Daredevils,f62772e5,P Negi,P Negi,530773,Left hand Bat,Bowler,Slow Left arm Orthodox
855,2012,Pune Warriors,b552a935,AC Thomas,AC Thomas,47569,Right hand Bat,Bowler,Right arm Fast medium
856,2012,Rajasthan Royals,bd17b45f,STR Binny,STR Binny,27223,Right hand Bat,Allrounder,Right arm Medium
857,2012,Deccan Chargers,dded65e7,IR Jaggi,IR Jaggi,279554,Right hand Bat,Batter,Legbreak Googly
858,2012,Kings XI Punjab,facb9086,SD Chitnis,SD Chitnis,337916,Right hand Bat,Batter,Right arm Offbreak
859,2012,Mumbai Indians,0f12f9df,NLTC Perera,NLTC Perera,233514,Left hand Bat,Bowling Allrounder,Right arm Medium fast
860,2012,Rajasthan Royals,99b202b3,A Chandila,A Chandila,27783,Right hand Bat,Allrounder,Right arm Offbreak
861,2012,Pune Warriors,cca50cd6,LJ Wright,LJ Wright,23460,Right hand Bat,Top order Batter,Right arm Medium
862,2012,Mumbai Indians,26ff4c29,RJ Peterson,RJ Peterson,46750,Left hand Bat,Bowler,Slow Left arm Orthodox
863,2012,Deccan Chargers,1c2a64cd,A Ashish Reddy,A Ashish Reddy,389605,Right hand Bat,Allrounder,Right arm Medium
864,2012,Deccan Chargers,dec8e038,J Theron,J Theron,223642,Right hand Bat,Bowler,Right arm Medium fast
865,2012,Mumbai Indians,1efb8a28,AC Blizzard,AC Blizzard,4498,Left hand Bat,Batter,Left arm Medium
866,2012,Mumbai Indians,de4b0555,R Shukla,R Shukla,390547,Right hand Bat,NA,Right arm Medium
867,2012,Chennai Super Kings,48fd7349,MEK Hussey,MEK Hussey,5939,Left hand Bat,Middle order Batter,Right arm Medium
868,2012,Rajasthan Royals,4329fbb5,SR Watson,SR Watson,8180,Right hand Bat,Allrounder,Right arm Fast medium
869,2012,Deccan Chargers,53f27a35,BB Samantray,BB Samantray,430125,Right hand Bat,NA,Right arm Medium
870,2012,Pune Warriors,f842c2cf,MJ Clarke,MJ Clarke,4578,Right hand Bat,Middle order Batter,Slow Left arm Orthodox
871,2012,Kings XI Punjab,12eddf28,RJ Harris,RJ Harris,5779,Right hand Bat,Bowler,Right arm Fast
872,2012,Royal Challengers Bangalore,3ae3f034,AUK Pathan,AUK Pathan,430401,Right hand Bat,Bowler,Right arm Medium
873,2012,Chennai Super Kings,f3171936,BW Hilfenhaus,BW Hilfenhaus,5941,Right hand Bat,Bowler,Right arm Fast medium
874,2012,Kings XI Punjab,6eb146d2,Gurkeerat Singh,Gurkeerat Singh,537124,Right hand Bat,Middle order Batter,Right arm Offbreak
875,2012,Rajasthan Royals,addfb70e,SW Tait,SW Tait,8076,Right hand Bat,Bowler,Right arm Fast
876,2012,Mumbai Indians,35205dfc,DR Smith,DR Smith,53118,Right hand Bat,Allrounder,Right arm Medium
877,2012,Deccan Chargers,2461eef2,PA Reddy,PA Reddy,376109,Right hand Bat,NA,Legbreak
878,2012,Royal Challengers Bangalore,c64c2443,J Syed Mohammad,J Syed Mohammad,35261,Left hand Bat,Bowler,Slow Left arm Orthodox
879,2012,Royal Challengers Bangalore,66cf56a5,A Mithun,A Mithun,310958,Right hand Bat,Bowler,Right arm Medium
880,2012,Royal Challengers Bangalore,0c432afb,P Parameswaran,P Parameswaran,279562,Right hand Bat,NA,Left arm Medium
881,2012,Delhi Daredevils,dcce6f09,DA Warner,DA Warner,219889,Left hand Bat,Opening Batter,Legbreak
882,2012,Delhi Daredevils,0a3d54b9,VR Aaron,VR Aaron,360911,Right hand Bat,Bowler,Right arm Fast
883,2012,Kolkata Knight Riders,9fc0ef64,PJ Sangwan,PJ Sangwan,279545,Right hand Bat,Bowler,Left arm Medium
884,2012,Kings XI Punjab,5d096f3d,RR Powar,RR Powar,32391,Right hand Bat,Bowler,Right arm Offbreak
885,2012,Pune Warriors,f4cb4f53,AP Majumdar,AP Majumdar,31750,Right hand Bat,NA,Legbreak Googly
886,2012,Delhi Daredevils,bbd41817,AD Russell,AD Russell,276298,Right hand Bat,Allrounder,Right arm Fast
887,2012,Chennai Super Kings,95a2ea61,S Anirudha,S Anirudha,26798,Right hand Bat,Top order Batter,NA
888,2012,Pune Warriors,6afb26d6,MD Mishra,MD Mishra,31028,Right hand Bat,Batter,Right arm Offbreak
889,2012,Pune Warriors,27e71d47,K Upadhyay,K Upadhyay,431876,Right hand Bat,NA,Right arm Medium
890,2012,Mumbai Indians,e1d1b294,HH Gibbs,HH Gibbs,45224,Right hand Bat,Opening Batter,Right arm Bowler
891,2012,Delhi Daredevils,0c94f480,UBT Chand,UBT Chand,446499,Right hand Bat,Top order Batter,Right arm Offbreak
892,2012,Deccan Chargers,45eda7c8,CA Lynn,CA Lynn,326637,Right hand Bat,Batter,Slow Left arm Orthodox
893,2012,Pune Warriors,28c78fb3,Harpreet Singh,Harpreet Singh,340854,Left hand Bat,Batter,Right arm Medium
894,2012,Pune Warriors,ef5da05c,AG Murtaza,AG Murtaza,26490,Left hand Bat,Bowler,Slow Left arm Orthodox
895,2012,Mumbai Indians,d2a989fc,DS Kulkarni,DS Kulkarni,277955,Right hand Bat,Bowler,Right arm Medium
896,2012,Delhi Daredevils,ee3dfa89,Sunny Gupta,Sunny Gupta,271315,Right hand Bat,NA,Right arm Offbreak
897,2013,Delhi Daredevils,0c94f480,UBT Chand,UBT Chand,446499,Right hand Bat,Top order Batter,Right arm Offbreak
898,2013,Delhi Daredevils,dcce6f09,DA Warner,DA Warner,219889,Left hand Bat,Opening Batter,Legbreak
899,2013,Delhi Daredevils,d18f9182,DPMD Jayawardene,DPMD Jayawardene,49289,Right hand Bat,Batter,Right arm Medium
900,2013,Delhi Daredevils,605b7efa,MC Juneja,MC Juneja,390480,Right hand Bat,NA,Right arm Offbreak
901,2013,Delhi Daredevils,890946a0,NV Ojha,NV Ojha,32102,Right hand Bat,Wicketkeeper Batter,NA
902,2013,Delhi Daredevils,7c503806,J Botha,J Botha,44149,Right hand Bat,Allrounder,Right arm Offbreak
903,2013,Delhi Daredevils,5fa06777,IK Pathan,IK Pathan,32685,Left hand Bat,Allrounder,Left arm Medium fast
904,2013,Delhi Daredevils,bbd41817,AD Russell,AD Russell,276298,Right hand Bat,Allrounder,Right arm Fast
905,2013,Delhi Daredevils,9d80c5e1,S Nadeem,S Nadeem,31872,Right hand Bat,Bowler,Slow Left arm Orthodox
906,2013,Delhi Daredevils,96fd40ae,A Nehra,A Nehra,31820,Right hand Bat,Bowler,Left arm Medium fast
907,2013,Delhi Daredevils,cc1e8c68,UT Yadav,UT Yadav,376116,Right hand Bat,Bowler,Right arm Fast
908,2013,Kolkata Knight Riders,5afd4539,MS Bisla,MS Bisla,27280,Right hand Bat,Wicketkeeper,NA
909,2013,Kolkata Knight Riders,bb345e0b,G Gambhir,G Gambhir,28763,Left hand Bat,Top order Batter,Legbreak
910,2013,Kolkata Knight Riders,86dc8f2e,JH Kallis,JH Kallis,45789,Right hand Bat,Allrounder,Right arm Fast medium
911,2013,Kolkata Knight Riders,26e5cabf,MK Tiwary,MK Tiwary,35565,Right hand Bat,Batter,Legbreak Googly
912,2013,Kolkata Knight Riders,d2a6c0e6,EJG Morgan,EJG Morgan,24598,Left hand Bat,Middle order Batter,Right arm Medium
913,2013,Kolkata Knight Riders,3c6ffae8,YK Pathan,YK Pathan,32498,Right hand Bat,Allrounder,Right arm Offbreak
914,2013,Kolkata Knight Riders,b1451597,LR Shukla,LR Shukla,34019,Right hand Bat,Allrounder,Right arm Medium
915,2013,Kolkata Knight Riders,33a364a6,R Bhatia,R Bhatia,26907,Right hand Bat,Allrounder,Right arm Medium fast
916,2013,Kolkata Knight Riders,dd09ff8e,B Lee,B Lee,6278,Right hand Bat,Bowler,Right arm Fast
917,2013,Kolkata Knight Riders,9d430b40,SP Narine,SP Narine,230558,Left hand Bat,Bowling Allrounder,Right arm Offbreak
918,2013,Kolkata Knight Riders,b2b50355,L Balaji,L Balaji,26829,Right hand Bat,Bowler,Right arm Medium fast
919,2013,Mumbai Indians,7d415ea5,RT Ponting,RT Ponting,7133,Right hand Bat,Top order Batter,Right arm Medium
920,2013,Mumbai Indians,d2c2b2d5,SR Tendulkar,SR Tendulkar,35320,Right hand Bat,Top order Batter,"Right arm Offbreak, Legbreak Googly"
921,2013,Mumbai Indians,c03f1114,KD Karthik,KD Karthik,30045,Right hand Bat,Wicketkeeper Batter,NA
922,2013,Mumbai Indians,740742ef,RG Sharma,RG Sharma,34102,Right hand Bat,Top order Batter,Right arm Offbreak
923,2013,Mumbai Indians,70d205c9,AT Rayudu,AT Rayudu,33141,Right hand Bat,Middle order Batter,Right arm Offbreak
924,2013,Mumbai Indians,a757b0d8,KA Pollard,KA Pollard,230559,Right hand Bat,Allrounder,Right arm Medium
925,2013,Mumbai Indians,8b5b6769,Harbhajan Singh,Harbhajan Singh,29264,Right hand Bat,Bowler,Right arm Offbreak
926,2013,Mumbai Indians,462411b3,JJ Bumrah,JJ Bumrah,625383,Right hand Bat,Bowler,Right arm Fast
927,2013,Mumbai Indians,f5180fe6,MG Johnson,MG Johnson,6033,Left hand Bat,Bowler,Left arm Fast
928,2013,Mumbai Indians,3eac9d95,JDP Oram,JDP Oram,38062,Left hand Bat,Allrounder,Right arm Fast medium
929,2013,Mumbai Indians,f0f628c7,MM Patel,MM Patel,32965,Right hand Bat,Bowler,Right arm Medium fast
930,2013,Royal Challengers Bangalore,db584dad,CH Gayle,CH Gayle,51880,Left hand Bat,Allrounder,Right arm Offbreak
931,2013,Royal Challengers Bangalore,5bdcdb72,TM Dilshan,TM Dilshan,48472,Right hand Bat,Allrounder,Right arm Offbreak
932,2013,Royal Challengers Bangalore,ba607b88,V Kohli,V Kohli,253802,Right hand Bat,Top order Batter,Right arm Medium
933,2013,Royal Challengers Bangalore,00ea847a,MA Agarwal,MA Agarwal,398438,Right hand Bat,Batter,Right arm Offbreak
934,2013,Royal Challengers Bangalore,2a2e6343,DT Christian,DT Christian,4864,Right hand Bat,Allrounder,Right arm Fast medium
935,2013,Royal Challengers Bangalore,944533a5,KK Nair,KK Nair,398439,Right hand Bat,Top order Batter,Right arm Offbreak
936,2013,Royal Challengers Bangalore,7daedf2f,KB Arun Karthik,KB Arun Karthik,319745,Right hand Bat,Wicketkeeper Batter,NA
937,2013,Royal Challengers Bangalore,41eb4a4f,R Vinay Kumar,R Vinay Kumar,35731,Right hand Bat,Bowler,Right arm Medium
938,2013,Royal Challengers Bangalore,abfeb126,M Kartik,M Kartik,30049,Left hand Bat,Bowler,Slow Left arm Orthodox
939,2013,Royal Challengers Bangalore,1e66c162,JD Unadkat,JD Unadkat,390484,Right hand Bat,Bowler,Left arm Medium
940,2013,Royal Challengers Bangalore,4ba44e19,M Muralitharan,M Muralitharan,49636,Right hand Bat,Bowler,Right arm Offbreak
941,2013,Pune Warriors,1c17e270,RV Uthappa,RV Uthappa,35582,Right hand Bat,Batter,Right arm Medium
942,2013,Pune Warriors,93b4fc78,MK Pandey,MK Pandey,290630,Right hand Bat,Top order Batter,Right arm Medium
943,2013,Pune Warriors,f846de6a,MN Samuels,MN Samuels,52983,Right hand Bat,Top order Batter,Right arm Offbreak
944,2013,Pune Warriors,1c914163,Yuvraj Singh,Yuvraj Singh,36084,Left hand Bat,Middle order Batter,Slow Left arm Orthodox
945,2013,Pune Warriors,b61a3e1a,LRPL Taylor,LRPL Taylor,38699,Right hand Bat,Middle order Batter,Right arm Offbreak
946,2013,Pune Warriors,a45a5e8d,AM Nayar,AM Nayar,32091,Left hand Bat,Allrounder,Right arm Medium
947,2013,Pune Warriors,896d78ad,AD Mathews,AD Mathews,49764,Right hand Bat,Allrounder,Right arm Medium
948,2013,Pune Warriors,3d8feaf8,MR Marsh,MR Marsh,272450,Right hand Bat,Allrounder,Right arm Medium
949,2013,Pune Warriors,2e81a32d,B Kumar,B Kumar,326016,Right hand Bat,Bowler,Right arm Medium
950,2013,Pune Warriors,5d9a1a73,R Sharma,R Sharma,272994,Right hand Bat,Bowler,Legbreak Googly
951,2013,Pune Warriors,66b30f71,AB Dinda,AB Dinda,227712,Right hand Bat,Bowler,Right arm Medium fast
952,2013,Sunrisers Hyderabad,2461eef2,PA Reddy,PA Reddy,376109,Right hand Bat,NA,Legbreak
953,2013,Sunrisers Hyderabad,b5da6c24,PA Patel,PA Patel,32242,Left hand Bat,Wicketkeeper Batter,NA
954,2013,Sunrisers Hyderabad,6b71e6cf,KC Sangakkara,KC Sangakkara,50710,Left hand Bat,Wicketkeeper Batter,NA
